date,instrument,fixed_weight,neural_weight,next_return,weight_diff,same_sign,fixed_pnl,neural_pnl
2022-02-09,ng1s,-0.0564802963690321,-0.1026914479416918,-0.012472345481031266,-0.046211151572659696,True,0.0007044417691856042,0.0012808032166761172
2022-02-09,rb1s,0.1844541735717304,-0.25,0.0045224989595202825,-0.43445417357173044,False,0.0008341938080573244,-0.0011306247398800706
2022-02-10,cl1s,0.1722633130482184,-0.25,0.035825545179428486,-0.4222633130482184,False,0.006171427104366981,-0.008956386294857122
2022-02-10,ng1s,-0.0573855252094943,-0.1043373185498014,-0.004544372459997503,-0.0469517933403071,True,0.00026078120036451835,0.0004741476369677041
2022-02-10,rb1s,0.1875539531517633,-0.25,0.02746304456161397,-0.43755395315176326,False,0.005150802573113734,-0.006865761140403492
2022-02-11,ng1s,-0.0583438793798202,-0.1060797805343154,0.06444973032066836,-0.0477359011544952,True,-0.0037602472918910157,-0.006836813247912313
2022-02-11,rb1s,0.1858924076510088,-0.25,0.014898123614871528,-0.4358924076510088,False,0.002769448068250819,-0.003724530903717882
2022-02-14,ng1s,-0.058196500054425,-0.1045685660459981,0.02645842276507593,-0.0463720659915731,True,-0.001539787601887741,-0.002766719328382782
2022-02-14,rb1s,-0.1881433115930812,0.25,-0.0396848246896615,0.4381433115930812,False,0.007466434337103786,-0.009921206172415376
2022-02-15,cl1s,0.1607925923983245,-0.25,0.01795809799007042,-0.4107925923983245,False,0.0028875291303665637,-0.004489524497517605
2022-02-15,ng1s,-0.0590117911398739,-0.0826897843587632,0.09544896698898597,-0.023677993218889304,True,-0.005632614504470759,-0.007892654497585957
2022-02-15,rb1s,0.1746649768300519,-0.25,0.0029972651196787936,-0.4246649768300519,False,0.0005235172426822192,-0.0007493162799196984
2022-02-16,cl1s,0.1624080772431421,-0.25,-0.01949254062548378,-0.4124080772431421,False,-0.003165746043568655,0.004873135156370945
2022-02-16,ng1s,-0.057667893928695,0.1048502722028556,-0.048969761841049064,0.1625181661315506,False,0.0028239830315630733,-0.005134492858743006
2022-02-16,rb1s,0.1775946467334979,-0.25,-0.010645847825017651,-0.4275946467334979,False,-0.0018906455836625866,0.002661461956254413
2022-02-17,cl1s,0.1616989118884754,-0.25,0.0018880496036408623,-0.4116989118884754,False,0.0003052955665001947,-0.00047201240091021557
2022-02-17,ng1s,-0.0578343173262654,-0.1022810193065182,-0.011963984243106296,-0.0444467019802528,True,0.0006919288612022487,0.0012236885033520347
2022-02-17,rb1s,0.1789363774210753,-0.25,0.0056866946636922044,-0.42893637742107527,False,0.0010175565426208432,-0.0014216736659230511
2022-02-18,cl1s,0.1643916956608891,-0.25,0.01884491771095842,-0.41439169566088907,False,0.0030979479770943752,-0.004711229427739605
2022-02-18,ng1s,-0.0587347927108196,-0.104583092643754,0.019190388857879492,-0.0458482999329344,True,-0.001127143511607574,-0.0020069902157932753
2022-02-18,rb1s,0.1819012972818893,-0.25,0.015078772485012992,-0.4319012972818893,False,0.0027428482764423213,-0.003769693121253248
2022-02-22,cl1s,0.165765220807373,-0.25,0.002067239649703012,-0.415765220807373,False,0.0003426764369947762,-0.000516809912425753
2022-02-22,ng1s,-0.0596535396242538,0.0835076260139022,0.029588510329154438,0.143161165638156,False,-0.001765059373342857,0.0024708662548755113
2022-02-22,rb1s,0.1838230640720242,-0.25,0.007602564455363892,-0.4338230640720242,False,0.0013975266929900504,-0.001900641113840973
2022-02-23,cl1s,0.1685175865783379,-0.25,0.00770901186451689,-0.41851758657833793,False,0.0012991040743121592,-0.0019272529661292226
2022-02-23,ng1s,-0.0604641311196058,0.1099063767060962,0.01045025094352603,0.170370507825702,False,-0.0006318653432821421,0.001148549216872409
2022-02-23,rb1s,0.1867891472858339,-0.25,0.014082058615120685,-0.4367891472858339,False,0.0026303757207475236,-0.0035205146537801713
2022-02-24,cl1s,0.1712708254088427,-0.25,-0.01314513505408077,-0.4212708254088427,False,-0.0022513781308231254,0.0032862837635201925
2022-02-24,ng1s,-0.0614712992967641,0.1117643324129042,-0.03684578058693977,0.1732356317096683,False,0.002264958006282675,-0.004118044069531669
2022-02-24,rb1s,0.1889945791341121,-0.25,-0.014537973715434638,-0.4389945791341121,False,-0.0027475982238113535,0.0036344934288586594
2022-02-25,cl1s,0.1720065197566923,-0.25,0.045092258865481405,-0.4220065197566923,False,0.00775616251541931,-0.011273064716370351
2022-02-25,ng1s,-0.0619318759954968,0.0391636425712251,-0.015210666428709607,0.1010955185667219,False,0.0009420251070717096,-0.000595705103284116
2022-02-25,rb1s,0.18887441982168,-0.25,0.02031940459787296,-0.43887441982167996,False,0.003837815754545232,-0.00507985114946824
2022-02-28,cl1s,0.1638085905181902,-0.25,0.08033848716297243,-0.4138085905181902,False,0.013160134346530229,-0.020084621790743107
2022-02-28,ng1s,-0.0628513514368861,-0.1123428242561985,0.03884620467030375,-0.049491472819312404,True,-0.0024415364617224673,-0.004364092344296252
2022-02-28,rb1s,0.1894688222714142,-0.25,0.053265132418664374,-0.4394688222714142,False,0.010092081907495264,-0.013316283104666093
2022-03-01,ng1s,-0.0634673703220542,0.1102240542367323,0.04132958270641174,0.1736914245587865,False,-0.002623079930883801,0.0045555141658130405
2022-03-01,rb1s,0.173024646368328,-0.25,0.07109787311965987,-0.42302464636832804,False,0.012301684354069402,-0.017774468279914968
2022-03-02,ng1s,-0.0640470478612706,0.1164490527125824,-0.008400633799376056,0.180496100573853,False,0.0005380357950136458,-0.0009782458481226437
2022-03-02,rb1s,-0.1511863302975103,0.25,-0.007224254801138974,0.4011863302975103,False,0.0010922085725183716,-0.0018060637002847435
2022-03-03,cl1s,0.1276344496210084,-0.232062635649192,0.0743939818028736,-0.3596970852702004,False,0.009495234922525086,-0.017264063493612876
2022-03-03,ng1s,-0.0650509371605071,0.1134164879432334,0.062262643469813694,0.1784674251037405,False,-0.004050243307801908,0.007061610352407965
2022-03-03,rb1s,-0.1526120751205938,0.25,0.07904031233124886,0.4026120751205938,False,-0.012062506083051748,0.019760078082812216
2022-03-04,ng1s,-0.064911310508174,0.1180205640514784,-0.03648333880036714,0.1829318745596524,False,0.0023681813332455436,-0.004305784223700517
2022-03-04,rb1s,-0.1344901640267045,0.2445275709576446,0.00792889366120475,0.3790177349843491,False,-0.0010663582090457244,0.001938833107355863
2022-03-07,ng1s,-0.065283489491366,0.1184587171517076,-0.06331542857928885,0.1837422066430736,False,0.004133452116297338,-0.007500264445413121
2022-03-07,rb1s,-0.1367383162549699,0.2486151204635817,0.03093418450800045,0.3853534367185516,False,-0.004229888304344556,0.007690706007899195
2022-03-08,ng1s,-0.0645904705823016,-0.1173517559047246,-0.00022027563824866814,-0.052761285322422996,True,1.422770713229831e-05,2.584973293151512e-05
2022-03-08,rb1s,-0.1374460037055856,0.2499018249192466,-0.10557758130168238,0.3873478286248322,False,0.014511216630817801,-0.02638403023785055
2022-03-09,ng1s,-0.0656713076842153,-0.1129580012864878,0.023200135132157795,-0.0472866936022725,True,-0.0015235832125793075,-0.002620640894104971
2022-03-09,rb1s,-0.1069838012306604,0.0768409538670137,-0.04162365686639191,0.1838247550976741,False,0.004453057032687285,-0.003198401497046829
2022-03-10,ng1s,-0.0666158932240941,0.0859449432712705,0.020298301775742544,0.15256083649536462,False,-0.001352189503723305,0.0017445363946193223
2022-03-10,rb1s,-0.1049629809124877,-0.1328135083648198,0.04922862556708951,-0.027850527452332116,True,-0.00516718328574642,-0.006538226473543225
2022-03-11,ng1s,-0.0676231500497893,0.1229283318766015,-0.014182201899402003,0.19055148192639082,False,0.0009590451670796685,-0.0017433944218306575
2022-03-11,rb1s,-0.1036785334981303,0.1885044660701469,-0.043235409969954564,0.2921829995682772,False,0.004482583900875331,-0.00815006787171019
2022-03-14,cl1s,-0.0914436861820295,-0.1662343626167983,-0.0637802154344943,-0.0747906764347688,True,0.005832298004814131,0.010602463460315242
2022-03-14,ng1s,-0.0686093534633809,0.1235227268940032,-0.019320792955314303,0.1921320803573841,False,0.0013255871130639586,-0.0023865570315948696
2022-03-14,rb1s,-0.1017289119398753,0.1417477784451153,-0.05389882840542359,0.2434766903849906,False,0.005483069168517786,-0.00764003918726327
2022-03-15,ng1s,-0.069520059644582,0.1235212208030251,0.03940288081265253,0.1930412804476071,False,-0.0027392906242639592,0.004867091941134934
2022-03-15,rb1s,0.0986548873470577,0.1792025995179012,-0.003535572554393518,0.08054771217084351,True,-0.00034880151206104156,-0.0006335837925314646
2022-03-16,ng1s,-0.0700693695885167,0.1273937395526717,0.05096908111438192,0.1974631091411884,False,-0.0035713713821907134,0.006493141844724568
2022-03-16,rb1s,0.100255930013664,0.16852617879783,0.076686192282579,0.068270248784166,True,0.00768824552649662,0.012923630951938679
2022-03-17,ng1s,-0.0702090139825803,0.1276527129584793,-0.025449301234995447,0.19786172694105958,False,0.0017867703462546933,-0.0032486723455447467
2022-03-17,rb1s,-0.0949517122446409,0.1726049219495423,0.006901697213983926,0.2675566341941832,False,-0.0006553279678618415,0.001191266908939069
2022-03-18,cl1s,-0.0859278683848608,0.1481641012422964,0.06673780168637733,0.2340919696271572,False,-0.005734637039601973,0.00988814640574871
2022-03-18,rb1s,-0.0965440263439737,0.1755269160757964,0.041002839987163586,0.2720709424197701,False,-0.00395857926389846,0.007197102053296172
2022-03-21,cl1s,-0.0842010553795079,0.1530838401851365,-0.00636537220708111,0.23728489556464438,False,0.000535971057719617,-0.0009744356216677142
2022-03-21,rb1s,-0.0965796057495482,0.1755992812848283,-0.012130738522332374,0.2721788870343765,False,0.0011715819439377176,-0.002130148965975745
2022-03-22,cl1s,-0.0854529813379356,0.1553671153342789,0.05179829776247491,0.2408200966722145,False,-0.0044263189720336,0.00804775210258176
2022-03-22,rb1s,-0.0977689649792982,0.1777617120613882,0.032425615936811036,0.2755306770406864,False,-0.003170218908958252,0.005764033003572563
2022-03-23,cl1s,-0.0851816895040367,0.1548757990509021,-0.022535456497393747,0.2400574885549388,False,0.0019196082581927206,-0.0034901968320107
2022-03-23,rb1s,-0.0984891402095036,0.1790711640033866,-0.014797484635137192,0.2775603042128902,False,0.0014573915389780021,-0.0026498027979362454
2022-03-24,cl1s,-0.0857804844795084,0.1559645144658635,0.013886416477038921,0.2417449989453719,False,-0.0011911835330846267,0.002165788203512142
2022-03-24,rb1s,-0.0995287803429201,0.1809614185831692,0.020006530405461298,0.2804901989260893,False,-0.00199122557014911,0.0036204101230995836
2022-03-25,cl1s,-0.0871866324131144,0.1585211497269704,-0.0697102723461035,0.24570778214008482,False,0.00607780389045782,-0.011050552520084557
2022-03-25,rb1s,-0.1009281270520024,0.1835056855455628,-0.06987166468838735,0.28443381259756517,False,0.007052016251004468,-0.012821847728852212
2022-03-28,cl1s,-0.0835171287818902,-0.1512211558613521,-0.016232540527144623,-0.0677040270794619,True,0.0013556951776627893,0.0024547035410810514
2022-03-28,rb1s,-0.0950922497094276,0.1182866980869256,-0.006100994938797011,0.2133789477963532,False,0.0005801573341960393,-0.0007216665463553432
2022-03-29,rb1s,-0.0965688224649592,0.1595832806191235,0.03453269079107679,0.2561521030840827,False,-0.003334781286240826,0.005510840085045829
2022-03-30,rb1s,-0.0969966855296276,0.1762516287990281,-0.04123052509589753,0.2732483143286557,False,0.003999224276948192,-0.007266947204391143
2022-03-31,rb1s,0.0960259911488003,0.1586780791823339,0.0008251603681492803,0.0626520880335336,True,7.923684220824359e-05,0.0001309348622353153
2022-04-01,rb1s,0.097633494562073,0.057543254726503,0.014143016272393893,-0.04009023983557,True,0.0013808321023220792,0.0008138351879634387
2022-04-04,rb1s,0.0991125702646548,-0.1748301482627215,-0.01038116403738043,-0.2739427185273763,False,-0.0010289038500837754,0.0018149404477948532
2022-04-05,rb1s,0.1005185783322274,-0.0433444794867219,-0.03750513434503977,-0.14386305781894929,False,-0.0037699627845225923,0.0016256405262653252
2022-04-06,rb1s,0.0999395460313821,0.1810678545337902,-0.002100978066732373,0.08112830850240811,True,-0.00020997079421112416,-0.0003804195909657811
2022-04-07,rb1s,0.1015998532748387,0.1724514231472748,0.03019935446831168,0.0708515698724361,True,0.003068249982975311,0.005207921656189361
2022-04-08,rb1s,0.1021083691333258,-0.0556015011111374,-0.041033337026806116,-0.1577098702444632,False,-0.0041898471239052845,0.002281515134289636
2022-04-11,rb1s,0.1010954731310372,0.1836523095158191,0.050181479226617975,0.0825568363847819,True,0.005073120384830259,0.009215944554888491
2022-04-12,rb1s,0.0994386533403249,-0.1787055802917282,0.043598198681124245,-0.2781442336320531,False,0.004335346164914924,-0.007791241394984367
2022-04-13,cl1s,-0.0838540837389213,0.1396918841346162,0.02495423428364396,0.22354596787353748,False,-0.0020925144512613414,0.0034859040042188594
2022-04-13,rb1s,0.0988562913102,-0.1797380298426314,0.027375201852863462,-0.2785943211528314,False,0.0027062109290421975,-0.004920364847578031
2022-04-14,cl1s,-0.0848946584800044,0.1540415502649798,0.011562323954508624,0.23893620874498417,False,-0.0009815795433531836,0.00178107830661842
2022-04-14,rb1s,-0.0997784656568955,0.181415352914923,-0.0009759277648403453,0.28119381857181847,False,9.737657496773317e-05,-0.00017704827987798322
2022-04-18,rb1s,-0.1014098425352141,0.1843813843471326,-0.038690388339191806,0.2857912268823467,False,0.003923586189103725,-0.007133787362908342
2022-04-19,rb1s,-0.1004668124602659,-0.1109137293129668,0.011516906180315756,-0.010446916852700897,True,-0.0011570668533402602,-0.001277383014606376
2022-04-20,rb1s,-0.1020548272095407,0.1835899110443191,0.016378470602640416,0.28564473825385983,False,-0.0016715019873090097,0.0030069219609807495
2022-04-21,rb1s,-0.1035183718725324,0.1882114909159469,-0.009495101772925452,0.29172986278847934,False,0.0009829174762972387,-0.00178708726108095
2022-04-22,rb1s,-0.1049812996375675,0.1908129874940152,-0.01990261667796811,0.29579428713158273,False,0.0020894025650414184,-0.0037976777472713075
2022-04-25,rb1s,0.1058701124764469,-0.1734439976150271,0.028069303917915178,-0.279314110091474,False,0.0029717003629252513,-0.004868452281794351
2022-04-26,rb1s,-0.1065810682189709,0.1937836677155394,0.030957413639956632,0.3003647359345103,False,-0.003299474215043118,0.005999041158137863
2022-04-27,cl1s,0.0910395417234905,0.1176843338648951,0.03273867875950054,0.026644792141404597,True,0.002980514310897502,0.0038528296014286112
2022-04-27,rb1s,-0.1071026299913562,0.194732053916833,0.018280358160187582,0.3018346839081892,False,-0.0019578744361400395,0.003559771690868666
2022-04-28,cl1s,0.0916066938338416,-0.1278291829667621,-0.006359149683647591,-0.2194358768006037,False,-0.0005825406781134755,0.0008128849084240153
2022-04-28,rb1s,-0.1085683387569772,0.1973969794494709,-0.00963779193832337,0.3059653182064481,False,0.0010463590600291557,-0.0019024710171874947
2022-04-29,cl1s,0.0930425098984651,-0.168328092449107,0.0045849650534020014,-0.2613706023475721,False,0.0004265966563652723,-0.0007717784213849768
2022-04-29,rb1s,-0.110017327009771,0.2000315008291293,0.019666512252070945,0.3100488278389003,False,-0.002163657109577757,0.003933921961856211
2022-05-02,cl1s,0.0946038883222292,-0.1709514831897344,-0.026243225245287327,-0.2655553715119636,False,-0.0024827111503202682,0.00448631827936415
2022-05-02,rb1s,-0.1114277022537201,0.2025958221906832,-0.002535540317291196,0.3140235244444033,False,0.00028252943152742643,-0.0005136898752792356
2022-05-03,cl1s,0.0951766765117745,0.0836082428832218,0.052729225819610814,-0.011568433628552699,True,0.005018592468549406,0.004408597919370271
2022-05-03,rb1s,-0.1131941981731909,0.2058076329474885,0.04315663117284485,0.31900183112067937,False,-0.004885080261466308,0.008881964107670993
2022-05-04,cl1s,0.0938094964239443,-0.1704923622127247,0.004174009645959931,-0.264301858636669,False,0.00039156174295618715,-0.0007116367644384073
2022-05-04,ng1s,-0.0771711577685929,0.1403111959428963,0.04373006154902104,0.2174823537114892,False,-0.003374699479029781,0.006135817234599605
2022-05-04,rb1s,-0.1121686253715039,0.2039429552208427,0.0017523204255833758,0.31611158059234656,False,-0.00019655537334809596,0.0003573734060873184
2022-05-05,cl1s,0.0953861163396921,-0.17342240987118,0.01394790330623863,-0.2688085262108721,False,0.001330436327463654,-0.002418879004018102
2022-05-05,ng1s,-0.0778744290935981,0.1415898710792693,-0.08425293975734838,0.2194643001728674,False,0.006561149583060818,-0.0119293628782924
2022-05-05,rb1s,-0.114020165403428,0.2073093916422592,0.027414109549211085,0.3213295570456872,False,-0.003125761305188743,0.005683202373061198
2022-05-06,cl1s,0.096864944099352,-0.1761180308081932,-0.06085451411417808,-0.2729829749075452,False,-0.0058946691078630865,0.010717577191578443
2022-05-06,ng1s,-0.0734051682757113,0.1334639421816784,-0.12644603692931333,0.2068691104573897,False,0.00928179261859305,-0.016875986561836247
2022-05-06,rb1s,-0.114965157091697,0.2090275583485354,-0.031151902213075955,0.3239927154402324,False,0.0035813833316314606,-0.006511606057511603
2022-05-09,cl1s,0.0934738978338856,0.16994189795862,-0.0323018720838002,0.0764680001247344,True,-0.003019381891004381,-0.005489441449537569
2022-05-09,rb1s,-0.113977405639004,0.207231646049908,-0.027568027940143458,0.321209051688912,False,0.003142132303201127,-0.005712967808385784
2022-05-10,cl1s,0.0937117435730353,0.1703845331997923,0.059643143675510935,0.076672789626757,True,0.0055892629860091825,0.010162269193720075
2022-05-10,rb1s,0.1137094918537821,-0.2067440485397086,0.04066073729586073,-0.3204535403934907,False,0.0046235117763124495,-0.00840636544515577
2022-05-11,cl1s,0.0915172657849132,0.1663253833826967,0.003973134050646365,0.0748081175977835,True,0.0003636103649120922,0.0006608330442046034
2022-05-11,rb1s,0.1129469729245187,-0.2053581318809251,0.028815628675484373,-0.31830510480544383,False,0.0032546380318129184,-0.005917523673771887
2022-05-12,cl1s,0.0930541351956585,0.1387589419191324,0.04108169208240464,0.045704806723473906,True,0.003822821329102495,0.005700452125602067
2022-05-12,rb1s,-0.1137398019104076,0.2067996398068426,0.04380620782690814,0.3205394417172502,False,-0.004982509400678679,0.009059107999908292
2022-05-13,cl1s,0.0930013693608824,-0.1689571133045036,0.03357769933618493,-0.261958482665386,False,0.0031227720182531904,-0.0056731911512483526
2022-05-13,rb1s,-0.1128066979433841,0.2051030871697727,0.01644853282321801,0.3179097851131568,False,-0.001855504673800593,0.003373644861455351
2022-05-16,cl1s,0.0935957504739973,-0.1701718824606236,-0.019585047404098832,-0.2637676329346209,False,-0.001833077209855443,0.0033328243848360474
2022-05-16,rb1s,-0.1145349925921215,0.2082454410765828,-0.020184444374578447,0.3227804336687043,False,0.0023118251869184312,-0.004203318521669839
2022-05-17,cl1s,0.0944704160248611,-0.1717557445550543,-0.023624920165338126,-0.2662261605799154,False,-0.002231856036573623,0.004057715753051366
2022-05-17,ng1s,-0.0705109821208642,0.1282017856742967,0.007706443162666776,0.1987127677951609,False,-0.0005433888760582532,0.0009879797746513552
2022-05-17,rb1s,-0.1148513271102591,0.2088205947448312,-0.05609254947120057,0.3236719218550903,False,0.006442303747765247,-0.011713279541329969
2022-05-18,cl1s,0.0951428972908952,-0.1579565239318693,0.026625560703069207,-0.2530994212227645,False,0.002533232987284609,-0.004205681016393789
2022-05-18,ng1s,-0.0716922207604558,0.1303494922917339,-0.007169666450208556,0.2020417130521897,False,0.0005140093099271852,-0.0009345623816857633
2022-05-18,rb1s,-0.1091563818553682,0.1983313526317824,0.029860775553439467,0.3074877344871506,False,-0.0032594942188086825,0.00592232800614771
